0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
,0.061,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,0.927,343150.0,0.665,4Km5HrUvYTaSUfiSGPJeQR,0.0,11.0,0.123,-5.313,1.0,0.244,127.076,4.0,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.175
,0.397,https://api.spotify.com/v1/audio-analysis/6uJmfWyFMLGCjvvRF5mpG9,0.641,225669.0,0.564,6uJmfWyFMLGCjvvRF5mpG9,0.0,4.0,0.179,-8.006,0.0,0.406,86.636,3.0,https://api.spotify.com/v1/tracks/6uJmfWyFMLGCjvvRF5mpG9,audio_features,spotify:track:6uJmfWyFMLGCjvvRF5mpG9,0.523
,0.182,https://api.spotify.com/v1/audio-analysis/6NMNgWgEAzde5M8U3lc6FN,0.924,207813.0,0.543,6NMNgWgEAzde5M8U3lc6FN,0.0,9.0,0.103,-7.474,0.0,0.298,133.907,4.0,https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN,audio_features,spotify:track:6NMNgWgEAzde5M8U3lc6FN,0.736
,0.242,https://api.spotify.com/v1/audio-analysis/2HgGPga67UQXWW2JLuYE6E,0.865,242407.0,0.687,2HgGPga67UQXWW2JLuYE6E,0.0,10.0,0.158,-3.744,0.0,0.217,139.023,4.0,https://api.spotify.com/v1/tracks/2HgGPga67UQXWW2JLuYE6E,audio_features,spotify:track:2HgGPga67UQXWW2JLuYE6E,0.486
,0.0496,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,0.96,223093.0,0.547,5oyUurs28XRagLa8lgm6V3,0.0,6.0,0.216,-6.992,0.0,0.0786,121.01,4.0,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,audio_features,spotify:track:5oyUurs28XRagLa8lgm6V3,0.186
,0.0123,https://api.spotify.com/v1/audio-analysis/1C4asqJrFzHmOXXc20Oe6X,0.605,195347.0,0.706,1C4asqJrFzHmOXXc20Oe6X,0.0,2.0,0.0888,-4.933,1.0,0.0768,139.97,4.0,https://api.spotify.com/v1/tracks/1C4asqJrFzHmOXXc20Oe6X,audio_features,spotify:track:1C4asqJrFzHmOXXc20Oe6X,0.161
,0.654,https://api.spotify.com/v1/audio-analysis/6cryNSlBitzoR2Y5HROrii,0.795,156400.0,0.834,6cryNSlBitzoR2Y5HROrii,1.23e-06,0.0,0.213,-5.161,0.0,0.237,179.982,3.0,https://api.spotify.com/v1/tracks/6cryNSlBitzoR2Y5HROrii,audio_features,spotify:track:6cryNSlBitzoR2Y5HROrii,0.798
,0.151,https://api.spotify.com/v1/audio-analysis/3x1dlZYOxxwolhIwoUJfI0,0.823,265787.0,0.742,3x1dlZYOxxwolhIwoUJfI0,0.0,1.0,0.0745,-5.818,1.0,0.227,123.041,4.0,https://api.spotify.com/v1/tracks/3x1dlZYOxxwolhIwoUJfI0,audio_features,spotify:track:3x1dlZYOxxwolhIwoUJfI0,0.436
,0.354,https://api.spotify.com/v1/audio-analysis/7zolm7usDp106uPb057mCm,0.888,192173.0,0.667,7zolm7usDp106uPb057mCm,0.0,11.0,0.29,-6.945,1.0,0.391,120.028,4.0,https://api.spotify.com/v1/tracks/7zolm7usDp106uPb057mCm,audio_features,spotify:track:7zolm7usDp106uPb057mCm,0.333
,0.0844,https://api.spotify.com/v1/audio-analysis/73LAIbdrQkGlMlRPO2OvYT,0.819,176133.0,0.514,73LAIbdrQkGlMlRPO2OvYT,0.0,0.0,0.184,-6.769,0.0,0.208,134.095,4.0,https://api.spotify.com/v1/tracks/73LAIbdrQkGlMlRPO2OvYT,audio_features,spotify:track:73LAIbdrQkGlMlRPO2OvYT,0.366
,0.395,https://api.spotify.com/v1/audio-analysis/2IjSsoIQB0vcWiWCQNurMP,0.57,195440.0,0.604,2IjSsoIQB0vcWiWCQNurMP,2.19e-05,0.0,0.912,-9.48,1.0,0.0306,106.975,4.0,https://api.spotify.com/v1/tracks/2IjSsoIQB0vcWiWCQNurMP,audio_features,spotify:track:2IjSsoIQB0vcWiWCQNurMP,0.531
,0.325,https://api.spotify.com/v1/audio-analysis/3PaeOar0UeLiyigqJfNAfN,0.579,143468.0,0.58,3PaeOar0UeLiyigqJfNAfN,0.0206,6.0,0.106,-8.882,0.0,0.0246,76.029,4.0,https://api.spotify.com/v1/tracks/3PaeOar0UeLiyigqJfNAfN,audio_features,spotify:track:3PaeOar0UeLiyigqJfNAfN,0.734
,0.94,https://api.spotify.com/v1/audio-analysis/1J3w85cS3FEmoSKRu2dQJ8,0.561,139467.0,0.0859,1J3w85cS3FEmoSKRu2dQJ8,0.0,6.0,0.16,-11.478,0.0,0.0511,78.372,4.0,https://api.spotify.com/v1/tracks/1J3w85cS3FEmoSKRu2dQJ8,audio_features,spotify:track:1J3w85cS3FEmoSKRu2dQJ8,0.117
,0.0816,https://api.spotify.com/v1/audio-analysis/2YTrgbxNPcqzSXQY9acap9,0.659,174347.0,0.89,2YTrgbxNPcqzSXQY9acap9,2.69e-05,6.0,0.112,-8.446,1.0,0.057,90.005,4.0,https://api.spotify.com/v1/tracks/2YTrgbxNPcqzSXQY9acap9,audio_features,spotify:track:2YTrgbxNPcqzSXQY9acap9,0.612
,0.722,https://api.spotify.com/v1/audio-analysis/1TquBahz02HCaxj8jy5tTo,0.645,240000.0,0.922,1TquBahz02HCaxj8jy5tTo,0.879,4.0,0.184,-5.333,0.0,0.0289,126.304,4.0,https://api.spotify.com/v1/tracks/1TquBahz02HCaxj8jy5tTo,audio_features,spotify:track:1TquBahz02HCaxj8jy5tTo,0.819
,0.882,https://api.spotify.com/v1/audio-analysis/3s7Hj2KUS7f8qzqv0JLYOK,0.592,210080.0,0.416,3s7Hj2KUS7f8qzqv0JLYOK,0.000586,1.0,0.112,-9.794,1.0,0.0246,96.002,4.0,https://api.spotify.com/v1/tracks/3s7Hj2KUS7f8qzqv0JLYOK,audio_features,spotify:track:3s7Hj2KUS7f8qzqv0JLYOK,0.417
,0.783,https://api.spotify.com/v1/audio-analysis/73fUyPDTeTSIYCHlyVOHAG,0.263,356226.0,0.28,73fUyPDTeTSIYCHlyVOHAG,0.242,9.0,0.135,-11.976,1.0,0.0335,83.631,4.0,https://api.spotify.com/v1/tracks/73fUyPDTeTSIYCHlyVOHAG,audio_features,spotify:track:73fUyPDTeTSIYCHlyVOHAG,0.165
,0.851,https://api.spotify.com/v1/audio-analysis/3pWswuDSlGbBesQOjNnk37,0.59,279453.0,0.379,3pWswuDSlGbBesQOjNnk37,0.000979,4.0,0.0799,-12.452,1.0,0.0329,100.846,4.0,https://api.spotify.com/v1/tracks/3pWswuDSlGbBesQOjNnk37,audio_features,spotify:track:3pWswuDSlGbBesQOjNnk37,0.138
,8.74e-05,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,0.438,261000.0,0.94,4iG2gAwKXsOcijVaVXzRPW,0.0777,2.0,0.3,-3.249,1.0,0.0452,100.99,3.0,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,audio_features,spotify:track:4iG2gAwKXsOcijVaVXzRPW,0.421
,0.0894,https://api.spotify.com/v1/audio-analysis/6ZixnWzzH1YxqBg9kLOPDy,0.573,322187.0,0.431,6ZixnWzzH1YxqBg9kLOPDy,0.0,2.0,0.183,-6.88,1.0,0.035,112.408,4.0,https://api.spotify.com/v1/tracks/6ZixnWzzH1YxqBg9kLOPDy,audio_features,spotify:track:6ZixnWzzH1YxqBg9kLOPDy,0.187
,0.321,https://api.spotify.com/v1/audio-analysis/7s1upm7yr7ZjrzXMwHawtG,0.689,368317.0,0.68,7s1upm7yr7ZjrzXMwHawtG,0.0211,0.0,0.0431,-7.196,0.0,0.0427,100.987,4.0,https://api.spotify.com/v1/tracks/7s1upm7yr7ZjrzXMwHawtG,audio_features,spotify:track:7s1upm7yr7ZjrzXMwHawtG,0.646
,0.44,https://api.spotify.com/v1/audio-analysis/1pGGTHG1TY7sm26fWn5Oh0,0.561,219480.0,0.687,1pGGTHG1TY7sm26fWn5Oh0,1.98e-05,2.0,0.144,-5.755,1.0,0.0466,172.046,4.0,https://api.spotify.com/v1/tracks/1pGGTHG1TY7sm26fWn5Oh0,audio_features,spotify:track:1pGGTHG1TY7sm26fWn5Oh0,0.683
,0.651,https://api.spotify.com/v1/audio-analysis/1Yxbxg5R6dQcYmOdjvlXP0,0.597,291596.0,0.549,1Yxbxg5R6dQcYmOdjvlXP0,1.47e-05,1.0,0.0991,-10.253,1.0,0.0586,122.801,4.0,https://api.spotify.com/v1/tracks/1Yxbxg5R6dQcYmOdjvlXP0,audio_features,spotify:track:1Yxbxg5R6dQcYmOdjvlXP0,0.204
,0.014,https://api.spotify.com/v1/audio-analysis/7qLbTESTed9qVB4OpaSKjF,0.488,255720.0,0.612,7qLbTESTed9qVB4OpaSKjF,0.00167,0.0,0.243,-7.024,0.0,0.0496,129.056,4.0,https://api.spotify.com/v1/tracks/7qLbTESTed9qVB4OpaSKjF,audio_features,spotify:track:7qLbTESTed9qVB4OpaSKjF,0.186
,0.422,https://api.spotify.com/v1/audio-analysis/4kCSKIFIBo9DMtslnz3tMY,0.477,228050.0,0.273,4kCSKIFIBo9DMtslnz3tMY,0.000141,0.0,0.141,-13.074,1.0,0.0419,168.597,4.0,https://api.spotify.com/v1/tracks/4kCSKIFIBo9DMtslnz3tMY,audio_features,spotify:track:4kCSKIFIBo9DMtslnz3tMY,0.0979
,0.352,https://api.spotify.com/v1/audio-analysis/2kW59AS9OrpFsuXbi2939R,0.716,220601.0,0.726,2kW59AS9OrpFsuXbi2939R,4.89e-05,11.0,0.163,-5.517,1.0,0.0406,113.985,4.0,https://api.spotify.com/v1/tracks/2kW59AS9OrpFsuXbi2939R,audio_features,spotify:track:2kW59AS9OrpFsuXbi2939R,0.916
,0.585,https://api.spotify.com/v1/audio-analysis/7Bo0xLcXWx3pdhqwthqGaz,0.579,364613.0,0.463,7Bo0xLcXWx3pdhqwthqGaz,0.0,7.0,0.0892,-9.657,1.0,0.0303,124.977,4.0,https://api.spotify.com/v1/tracks/7Bo0xLcXWx3pdhqwthqGaz,audio_features,spotify:track:7Bo0xLcXWx3pdhqwthqGaz,0.447
,0.201,https://api.spotify.com/v1/audio-analysis/6NfJJp412N12oe8f31dCUL,0.641,241920.0,0.733,6NfJJp412N12oe8f31dCUL,0.144,5.0,0.0888,-7.601,0.0,0.0558,172.028,4.0,https://api.spotify.com/v1/tracks/6NfJJp412N12oe8f31dCUL,audio_features,spotify:track:6NfJJp412N12oe8f31dCUL,0.621
,0.926,https://api.spotify.com/v1/audio-analysis/4JpG8QBgozejzgDNeAzzSx,0.423,217599.0,0.228,4JpG8QBgozejzgDNeAzzSx,0.801,6.0,0.123,-14.902,1.0,0.0334,117.051,4.0,https://api.spotify.com/v1/tracks/4JpG8QBgozejzgDNeAzzSx,audio_features,spotify:track:4JpG8QBgozejzgDNeAzzSx,0.0912
,0.518,https://api.spotify.com/v1/audio-analysis/6ZN6ziJYlKwdZf4A0mOGoS,0.454,472267.0,0.374,6ZN6ziJYlKwdZf4A0mOGoS,0.0104,0.0,0.944,-14.035,0.0,0.0257,75.113,4.0,https://api.spotify.com/v1/tracks/6ZN6ziJYlKwdZf4A0mOGoS,audio_features,spotify:track:6ZN6ziJYlKwdZf4A0mOGoS,0.157
,0.521,https://api.spotify.com/v1/audio-analysis/1jQyc3hZdalk3jCIfgTdcn,0.396,188906.0,0.734,1jQyc3hZdalk3jCIfgTdcn,0.957,6.0,0.121,-7.718,1.0,0.033,155.883,4.0,https://api.spotify.com/v1/tracks/1jQyc3hZdalk3jCIfgTdcn,audio_features,spotify:track:1jQyc3hZdalk3jCIfgTdcn,0.467
,0.176,https://api.spotify.com/v1/audio-analysis/19KlLuxA7AxvQpoQYx7zhG,0.838,244386.0,0.367,19KlLuxA7AxvQpoQYx7zhG,0.0,6.0,0.0861,-11.833,0.0,0.0396,95.508,4.0,https://api.spotify.com/v1/tracks/19KlLuxA7AxvQpoQYx7zhG,audio_features,spotify:track:19KlLuxA7AxvQpoQYx7zhG,0.961
,0.283,https://api.spotify.com/v1/audio-analysis/7wl4inIDuT1rteqim88viQ,0.677,207787.0,0.526,7wl4inIDuT1rteqim88viQ,0.0282,0.0,0.115,-10.289,1.0,0.0261,114.011,4.0,https://api.spotify.com/v1/tracks/7wl4inIDuT1rteqim88viQ,audio_features,spotify:track:7wl4inIDuT1rteqim88viQ,0.701
,0.922,https://api.spotify.com/v1/audio-analysis/2FemNdsK8smpaEMVKy85p1,0.537,238373.0,0.259,2FemNdsK8smpaEMVKy85p1,0.0304,4.0,0.112,-12.886,1.0,0.0379,94.101,3.0,https://api.spotify.com/v1/tracks/2FemNdsK8smpaEMVKy85p1,audio_features,spotify:track:2FemNdsK8smpaEMVKy85p1,0.145
,0.623,https://api.spotify.com/v1/audio-analysis/59xYAblNy1Xr4U1IsJ3gZb,0.612,199453.0,0.578,59xYAblNy1Xr4U1IsJ3gZb,0.0,8.0,0.0983,-8.092,1.0,0.025,96.985,4.0,https://api.spotify.com/v1/tracks/59xYAblNy1Xr4U1IsJ3gZb,audio_features,spotify:track:59xYAblNy1Xr4U1IsJ3gZb,0.696
,0.0834,https://api.spotify.com/v1/audio-analysis/7JsFpqsdZvFIxZqfrv6COX,0.527,238333.0,0.413,7JsFpqsdZvFIxZqfrv6COX,0.0,1.0,0.106,-6.54,1.0,0.0331,148.777,3.0,https://api.spotify.com/v1/tracks/7JsFpqsdZvFIxZqfrv6COX,audio_features,spotify:track:7JsFpqsdZvFIxZqfrv6COX,0.144
,0.466,https://api.spotify.com/v1/audio-analysis/3iSws76HjaU7k49EqJVTfF,0.736,167187.0,0.871,3iSws76HjaU7k49EqJVTfF,0.0,2.0,0.108,-2.786,1.0,0.0278,122.395,4.0,https://api.spotify.com/v1/tracks/3iSws76HjaU7k49EqJVTfF,audio_features,spotify:track:3iSws76HjaU7k49EqJVTfF,0.967
,0.577,https://api.spotify.com/v1/audio-analysis/4wWMT7adzhKpbul3pGkDNV,0.669,128800.0,0.64,4wWMT7adzhKpbul3pGkDNV,0.0,8.0,0.295,-4.987,0.0,0.0624,140.317,4.0,https://api.spotify.com/v1/tracks/4wWMT7adzhKpbul3pGkDNV,audio_features,spotify:track:4wWMT7adzhKpbul3pGkDNV,0.935
,0.963,https://api.spotify.com/v1/audio-analysis/6ewPNRMyIV475LyLARjQjM,0.687,185907.0,0.292,6ewPNRMyIV475LyLARjQjM,0.469,0.0,0.109,-13.513,1.0,0.0397,119.096,3.0,https://api.spotify.com/v1/tracks/6ewPNRMyIV475LyLARjQjM,audio_features,spotify:track:6ewPNRMyIV475LyLARjQjM,0.442
,0.0991,https://api.spotify.com/v1/audio-analysis/1zhMtdaOEhEdi49K1aCCLC,0.347,150616.0,0.448,1zhMtdaOEhEdi49K1aCCLC,0.717,0.0,0.123,-6.955,1.0,0.0307,144.682,4.0,https://api.spotify.com/v1/tracks/1zhMtdaOEhEdi49K1aCCLC,audio_features,spotify:track:1zhMtdaOEhEdi49K1aCCLC,0.422
,0.685,https://api.spotify.com/v1/audio-analysis/289EFKMcZghPHBmVBZ8PqB,0.458,360600.0,0.301,289EFKMcZghPHBmVBZ8PqB,9.39e-05,2.0,0.0995,-11.959,0.0,0.0796,68.526,3.0,https://api.spotify.com/v1/tracks/289EFKMcZghPHBmVBZ8PqB,audio_features,spotify:track:289EFKMcZghPHBmVBZ8PqB,0.178
,0.000825,https://api.spotify.com/v1/audio-analysis/61Q9oJNd9hJQFhSDh6Qlap,0.315,269720.0,0.534,61Q9oJNd9hJQFhSDh6Qlap,0.108,9.0,0.101,-7.552,0.0,0.031,116.891,3.0,https://api.spotify.com/v1/tracks/61Q9oJNd9hJQFhSDh6Qlap,audio_features,spotify:track:61Q9oJNd9hJQFhSDh6Qlap,0.283
,0.848,https://api.spotify.com/v1/audio-analysis/77Uo6nqkmG5eFLgTuQcZIV,0.629,49548.0,0.334,77Uo6nqkmG5eFLgTuQcZIV,0.143,2.0,0.106,-9.781,1.0,0.424,81.953,3.0,https://api.spotify.com/v1/tracks/77Uo6nqkmG5eFLgTuQcZIV,audio_features,spotify:track:77Uo6nqkmG5eFLgTuQcZIV,0.617
,0.915,https://api.spotify.com/v1/audio-analysis/2Xzij2ym9ArSCvEKaQUJW2,0.439,185907.0,0.118,2Xzij2ym9ArSCvEKaQUJW2,0.0191,0.0,0.129,-14.23,1.0,0.0374,161.5,3.0,https://api.spotify.com/v1/tracks/2Xzij2ym9ArSCvEKaQUJW2,audio_features,spotify:track:2Xzij2ym9ArSCvEKaQUJW2,0.154
,0.143,https://api.spotify.com/v1/audio-analysis/1yfqaP4WaUzRzadbpzRQK6,0.732,254038.0,0.668,1yfqaP4WaUzRzadbpzRQK6,0.207,2.0,0.176,-6.978,0.0,0.126,140.004,4.0,https://api.spotify.com/v1/tracks/1yfqaP4WaUzRzadbpzRQK6,audio_features,spotify:track:1yfqaP4WaUzRzadbpzRQK6,0.598
,0.501,https://api.spotify.com/v1/audio-analysis/6VfXNOdyZnmUeS222byTXX,0.707,190324.0,0.65,6VfXNOdyZnmUeS222byTXX,0.0993,5.0,0.0977,-7.089,1.0,0.0642,97.035,4.0,https://api.spotify.com/v1/tracks/6VfXNOdyZnmUeS222byTXX,audio_features,spotify:track:6VfXNOdyZnmUeS222byTXX,0.337
,0.033,https://api.spotify.com/v1/audio-analysis/1wgqttlPacpvmX5DKVboOa,0.447,205200.0,0.848,1wgqttlPacpvmX5DKVboOa,7.45e-05,2.0,0.65,-6.175,1.0,0.222,172.247,4.0,https://api.spotify.com/v1/tracks/1wgqttlPacpvmX5DKVboOa,audio_features,spotify:track:1wgqttlPacpvmX5DKVboOa,0.485
,0.731,https://api.spotify.com/v1/audio-analysis/1pjTNKEur36dXqsQD718nM,0.658,215360.0,0.199,1pjTNKEur36dXqsQD718nM,0.00698,5.0,0.345,-12.343,1.0,0.0411,72.994,4.0,https://api.spotify.com/v1/tracks/1pjTNKEur36dXqsQD718nM,audio_features,spotify:track:1pjTNKEur36dXqsQD718nM,0.133
,0.743,https://api.spotify.com/v1/audio-analysis/2mAnDjNCBdAo56B5nVFs65,0.811,227293.0,0.299,2mAnDjNCBdAo56B5nVFs65,0.181,7.0,0.112,-10.181,0.0,0.078,134.963,4.0,https://api.spotify.com/v1/tracks/2mAnDjNCBdAo56B5nVFs65,audio_features,spotify:track:2mAnDjNCBdAo56B5nVFs65,0.122
,0.729,https://api.spotify.com/v1/audio-analysis/7xSIYgB6KVCQNmKVVFwSkM,0.813,155560.0,0.261,7xSIYgB6KVCQNmKVVFwSkM,0.0116,6.0,0.114,-10.053,0.0,0.0439,89.921,4.0,https://api.spotify.com/v1/tracks/7xSIYgB6KVCQNmKVVFwSkM,audio_features,spotify:track:7xSIYgB6KVCQNmKVVFwSkM,0.328
,0.886,https://api.spotify.com/v1/audio-analysis/2GczkPtsbQJanLRuCW04UQ,0.748,167000.0,0.378,2GczkPtsbQJanLRuCW04UQ,0.119,8.0,0.261,-12.083,1.0,0.0364,118.034,4.0,https://api.spotify.com/v1/tracks/2GczkPtsbQJanLRuCW04UQ,audio_features,spotify:track:2GczkPtsbQJanLRuCW04UQ,0.383
,0.879,https://api.spotify.com/v1/audio-analysis/75NmN4Z4dDcbR06tk4J2ZR,0.757,148533.0,0.237,75NmN4Z4dDcbR06tk4J2ZR,0.00527,0.0,0.103,-11.27,1.0,0.128,75.989,4.0,https://api.spotify.com/v1/tracks/75NmN4Z4dDcbR06tk4J2ZR,audio_features,spotify:track:75NmN4Z4dDcbR06tk4J2ZR,0.479
,0.707,https://api.spotify.com/v1/audio-analysis/6l3jQ4i4r81u6r5YRJBVLO,0.82,64267.0,0.185,6l3jQ4i4r81u6r5YRJBVLO,0.721,4.0,0.115,-14.056,0.0,0.12,77.983,4.0,https://api.spotify.com/v1/tracks/6l3jQ4i4r81u6r5YRJBVLO,audio_features,spotify:track:6l3jQ4i4r81u6r5YRJBVLO,0.0395
,0.0021,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,0.592,329733.0,0.767,48UPSzbZjgc449aqz8bxox,0.00165,9.0,0.127,-2.788,0.0,0.027,96.483,4.0,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,audio_features,spotify:track:48UPSzbZjgc449aqz8bxox,0.328
,0.0131,https://api.spotify.com/v1/audio-analysis/0t2QiRkpag0fAgs9zuCPlH,0.642,284400.0,0.931,0t2QiRkpag0fAgs9zuCPlH,0.825,1.0,0.215,-4.142,1.0,0.0417,152.005,4.0,https://api.spotify.com/v1/tracks/0t2QiRkpag0fAgs9zuCPlH,audio_features,spotify:track:0t2QiRkpag0fAgs9zuCPlH,0.548
,0.0168,https://api.spotify.com/v1/audio-analysis/5HaueCsBG6xutOS3G7jUu8,0.51,275641.0,0.615,5HaueCsBG6xutOS3G7jUu8,7.39e-05,1.0,0.128,-7.624,1.0,0.0321,76.01,4.0,https://api.spotify.com/v1/tracks/5HaueCsBG6xutOS3G7jUu8,audio_features,spotify:track:5HaueCsBG6xutOS3G7jUu8,0.383
,0.656,https://api.spotify.com/v1/audio-analysis/2U6hcDLZHYRSd9Up0mMe9W,0.714,205130.0,0.555,2U6hcDLZHYRSd9Up0mMe9W,0.000289,6.0,0.11,-7.55,0.0,0.0459,102.971,4.0,https://api.spotify.com/v1/tracks/2U6hcDLZHYRSd9Up0mMe9W,audio_features,spotify:track:2U6hcDLZHYRSd9Up0mMe9W,0.329
,0.665,https://api.spotify.com/v1/audio-analysis/7EW6U2Qiikd51ApDZmllMx,0.785,244187.0,0.385,7EW6U2Qiikd51ApDZmllMx,0.0944,5.0,0.108,-12.173,1.0,0.0416,100.037,4.0,https://api.spotify.com/v1/tracks/7EW6U2Qiikd51ApDZmllMx,audio_features,spotify:track:7EW6U2Qiikd51ApDZmllMx,0.219
,0.00131,https://api.spotify.com/v1/audio-analysis/44DnIGEvTlhDkGv3xLSDcp,0.528,266053.0,0.86,44DnIGEvTlhDkGv3xLSDcp,0.25,11.0,0.251,-8.033,0.0,0.0397,123.12,4.0,https://api.spotify.com/v1/tracks/44DnIGEvTlhDkGv3xLSDcp,audio_features,spotify:track:44DnIGEvTlhDkGv3xLSDcp,0.49
,0.806,https://api.spotify.com/v1/audio-analysis/2dqRgUIrAX6Ptads6ttPDw,0.433,246253.0,0.583,2dqRgUIrAX6Ptads6ttPDw,0.000643,9.0,0.0989,-6.922,1.0,0.0686,84.414,4.0,https://api.spotify.com/v1/tracks/2dqRgUIrAX6Ptads6ttPDw,audio_features,spotify:track:2dqRgUIrAX6Ptads6ttPDw,0.498
,0.395,https://api.spotify.com/v1/audio-analysis/18ycL9Q5zLDeY9M2Lr3Ozw,0.3,275307.0,0.452,18ycL9Q5zLDeY9M2Lr3Ozw,0.000818,11.0,0.137,-9.298,1.0,0.0305,82.988,4.0,https://api.spotify.com/v1/tracks/18ycL9Q5zLDeY9M2Lr3Ozw,audio_features,spotify:track:18ycL9Q5zLDeY9M2Lr3Ozw,0.342
,0.505,https://api.spotify.com/v1/audio-analysis/6l7tK5SsMlN8a9ccgeIkpS,0.556,201800.0,0.161,6l7tK5SsMlN8a9ccgeIkpS,4.36e-05,11.0,0.28,-13.944,1.0,0.0297,126.534,4.0,https://api.spotify.com/v1/tracks/6l7tK5SsMlN8a9ccgeIkpS,audio_features,spotify:track:6l7tK5SsMlN8a9ccgeIkpS,0.588
,0.026,https://api.spotify.com/v1/audio-analysis/0sgTbNYCZHa6VulI54rzqT,0.329,178584.0,0.989,0sgTbNYCZHa6VulI54rzqT,0.548,5.0,0.105,-2.416,1.0,0.0981,158.239,4.0,https://api.spotify.com/v1/tracks/0sgTbNYCZHa6VulI54rzqT,audio_features,spotify:track:0sgTbNYCZHa6VulI54rzqT,0.593
,0.546,https://api.spotify.com/v1/audio-analysis/6y6GFyjVFwWI7lJbbbF0hU,0.63,217538.0,0.874,6y6GFyjVFwWI7lJbbbF0hU,0.661,1.0,0.281,-4.183,0.0,0.0425,135.973,4.0,https://api.spotify.com/v1/tracks/6y6GFyjVFwWI7lJbbbF0hU,audio_features,spotify:track:6y6GFyjVFwWI7lJbbbF0hU,0.747
,0.531,https://api.spotify.com/v1/audio-analysis/2DBmQ7AdGxTyVPuR85Stop,0.573,231778.0,0.503,2DBmQ7AdGxTyVPuR85Stop,0.901,7.0,0.0674,-7.984,1.0,0.0302,134.924,4.0,https://api.spotify.com/v1/tracks/2DBmQ7AdGxTyVPuR85Stop,audio_features,spotify:track:2DBmQ7AdGxTyVPuR85Stop,0.557
,0.598,https://api.spotify.com/v1/audio-analysis/06DVnefYLJ8rXRzsJcdujr,0.614,227143.0,0.28,06DVnefYLJ8rXRzsJcdujr,0.0,4.0,0.177,-9.897,1.0,0.0352,98.227,4.0,https://api.spotify.com/v1/tracks/06DVnefYLJ8rXRzsJcdujr,audio_features,spotify:track:06DVnefYLJ8rXRzsJcdujr,0.568
,0.873,https://api.spotify.com/v1/audio-analysis/1ulDt6ySVbMbzZCBO6hSfb,0.637,219760.0,0.263,1ulDt6ySVbMbzZCBO6hSfb,0.0,5.0,0.164,-9.094,0.0,0.0399,97.423,4.0,https://api.spotify.com/v1/tracks/1ulDt6ySVbMbzZCBO6hSfb,audio_features,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,0.487
,0.523,https://api.spotify.com/v1/audio-analysis/6tXrb9kJTmgGOZqpq1powO,0.706,235467.0,0.328,6tXrb9kJTmgGOZqpq1powO,0.0,0.0,0.223,-10.158,1.0,0.0326,85.988,4.0,https://api.spotify.com/v1/tracks/6tXrb9kJTmgGOZqpq1powO,audio_features,spotify:track:6tXrb9kJTmgGOZqpq1powO,0.593
,0.963,https://api.spotify.com/v1/audio-analysis/3EJaUuGn4gtGa7u0vswTGv,0.479,246094.0,0.177,3EJaUuGn4gtGa7u0vswTGv,0.0,10.0,0.116,-11.266,1.0,0.036,124.033,3.0,https://api.spotify.com/v1/tracks/3EJaUuGn4gtGa7u0vswTGv,audio_features,spotify:track:3EJaUuGn4gtGa7u0vswTGv,0.136
,0.944,https://api.spotify.com/v1/audio-analysis/1C4Ce6dvKNAkoWVZQ8s5VJ,0.336,200219.0,0.331,1C4Ce6dvKNAkoWVZQ8s5VJ,2.9e-06,4.0,0.0732,-8.102,0.0,0.0349,88.612,3.0,https://api.spotify.com/v1/tracks/1C4Ce6dvKNAkoWVZQ8s5VJ,audio_features,spotify:track:1C4Ce6dvKNAkoWVZQ8s5VJ,0.189
,0.972,https://api.spotify.com/v1/audio-analysis/1Rzv9hwuNO1H7N947tD1e8,0.52,314344.0,0.172,1Rzv9hwuNO1H7N947tD1e8,6.24e-06,4.0,0.109,-11.422,0.0,0.0343,67.007,4.0,https://api.spotify.com/v1/tracks/1Rzv9hwuNO1H7N947tD1e8,audio_features,spotify:track:1Rzv9hwuNO1H7N947tD1e8,0.0746
,0.814,https://api.spotify.com/v1/audio-analysis/5kOBEsqVNwi4udPRbagNIV,0.628,170217.0,0.248,5kOBEsqVNwi4udPRbagNIV,0.0602,1.0,0.111,-13.304,1.0,0.032,125.298,4.0,https://api.spotify.com/v1/tracks/5kOBEsqVNwi4udPRbagNIV,audio_features,spotify:track:5kOBEsqVNwi4udPRbagNIV,0.646
